age,marital,housing,loan,duration,campaign,pdays,previous,poutcome,y
45,married,yes,yes,270,1,999,0,nonexistent,no
57,married,no,yes,292,1,999,0,nonexistent,no
34,married,yes,no,211,2,6,2,success,no
40,married,yes,no,32,5,999,0,nonexistent,no
27,single,yes,no,125,1,999,0,nonexistent,no
27,single,yes,no,236,2,999,0,nonexistent,no
43,married,yes,no,200,1,999,0,nonexistent,no
33,single,no,yes,328,2,999,1,failure,no
57,divorced,no,no,137,2,999,0,nonexistent,no
35,single,no,no,58,1,999,0,nonexistent,no
46,married,no,no,630,2,999,0,nonexistent,no
52,married,no,no,31,1,999,0,nonexistent,no
42,married,yes,no,88,1,999,0,nonexistent,no
33,single,unknown,unknown,527,3,999,0,nonexistent,yes
47,single,no,no,178,5,999,0,nonexistent,no
31,single,yes,no,26,25,999,0,nonexistent,no
29,single,yes,no,356,2,999,0,nonexistent,no
21,single,yes,no,209,2,999,0,nonexistent,yes
25,single,no,no,78,2,999,0,nonexistent,no
28,single,yes,no,73,1,999,1,failure,no
65,married,unknown,unknown,106,1,999,0,nonexistent,yes
32,married,no,yes,92,5,999,0,nonexistent,no
41,married,yes,no,114,2,999,0,nonexistent,no
36,single,yes,no,402,2,999,1,failure,no
44,single,yes,yes,234,2,999,0,nonexistent,no
45,married,no,no,31,2,999,0,nonexistent,no
26,single,yes,no,59,2,999,0,nonexistent,no
50,married,yes,no,608,2,999,0,nonexistent,no
53,single,yes,no,27,1,999,0,nonexistent,no
42,married,no,no,258,1,999,0,nonexistent,no
43,married,no,no,157,2,999,0,nonexistent,no
26,single,yes,no,115,2,999,0,nonexistent,no
42,divorced,yes,no,46,3,999,0,nonexistent,no
60,married,no,no,576,1,999,0,nonexistent,yes
30,married,no,no,1038,2,999,0,nonexistent,yes
38,single,yes,no,83,5,999,0,nonexistent,no
28,married,yes,no,144,5,999,0,nonexistent,no
44,married,yes,no,139,2,999,0,nonexistent,no
57,married,no,no,508,4,999,0,nonexistent,no
31,married,yes,no,57,6,999,0,nonexistent,no
51,divorced,unknown,unknown,178,4,999,0,nonexistent,no
31,married,yes,no,278,2,999,0,nonexistent,no
40,married,no,no,304,3,999,0,nonexistent,no
54,married,yes,no,252,2,999,1,failure,no
54,married,yes,yes,111,1,999,0,nonexistent,no
29,single,no,no,77,1,999,0,nonexistent,no
32,single,yes,no,67,5,999,0,nonexistent,no
41,married,yes,no,119,3,999,0,nonexistent,no
39,married,yes,no,178,2,999,0,nonexistent,no
36,divorced,no,yes,263,1,999,0,nonexistent,no
57,married,yes,no,89,1,999,0,nonexistent,no
44,single,no,no,84,2,999,0,nonexistent,no
40,married,no,no,64,1,999,0,nonexistent,no
34,married,no,no,127,1,999,0,nonexistent,no
36,married,unknown,unknown,285,2,999,0,nonexistent,no
33,married,no,no,198,1,999,0,nonexistent,no
30,married,yes,yes,76,1,999,0,nonexistent,no
49,married,no,no,146,6,999,0,nonexistent,no
32,divorced,no,no,89,3,999,0,nonexistent,no
33,married,yes,no,317,2,999,0,nonexistent,no
30,single,no,yes,835,1,999,0,nonexistent,yes
61,married,yes,no,245,4,999,1,failure,yes
28,married,no,no,41,1,999,0,nonexistent,no
30,single,no,no,268,5,10,2,failure,yes
51,single,no,no,139,1,999,0,nonexistent,no
33,single,yes,no,32,5,999,0,nonexistent,no
48,single,yes,yes,306,2,999,0,nonexistent,no
32,married,no,no,135,1,999,0,nonexistent,no
55,married,no,yes,308,2,999,0,nonexistent,no
38,married,yes,no,411,3,999,0,nonexistent,no
39,married,yes,no,303,3,999,0,nonexistent,yes
44,married,no,no,109,1,999,0,nonexistent,no
37,single,no,no,94,3,999,0,nonexistent,no
47,married,yes,no,110,1,999,0,nonexistent,yes
27,married,no,yes,1170,1,999,0,nonexistent,no
49,married,yes,no,71,1,999,0,nonexistent,no
29,single,no,no,150,4,999,0,nonexistent,no
48,divorced,no,no,117,1,999,0,nonexistent,no
31,single,yes,no,101,2,999,0,nonexistent,no
60,married,no,no,246,3,999,0,nonexistent,no
38,divorced,yes,no,395,1,999,0,nonexistent,no
36,divorced,yes,no,76,1,999,0,nonexistent,no
26,married,no,no,170,2,999,0,nonexistent,no
27,married,yes,no,75,2,999,0,nonexistent,no
38,married,yes,no,220,5,999,0,nonexistent,no
26,single,no,yes,126,1,999,0,nonexistent,no
33,married,yes,no,341,1,999,0,nonexistent,no
41,married,no,no,229,2,999,0,nonexistent,yes
35,single,yes,yes,19,1,999,0,nonexistent,no
39,married,yes,no,381,1,999,1,failure,yes
37,single,no,no,89,2,999,0,nonexistent,no
36,married,no,no,133,1,999,0,nonexistent,no
33,single,yes,no,195,1,999,0,nonexistent,no
39,married,no,no,533,1,999,0,nonexistent,no
23,single,no,no,202,1,999,0,nonexistent,no
26,single,yes,no,104,5,999,0,nonexistent,no
25,single,unknown,unknown,317,2,999,0,nonexistent,no
50,divorced,no,no,130,1,999,0,nonexistent,no
29,single,yes,yes,467,1,999,0,nonexistent,yes
39,single,no,no,164,1,999,0,nonexistent,no
28,single,unknown,unknown,159,2,999,0,nonexistent,no
32,married,no,no,184,4,999,0,nonexistent,no
52,married,yes,yes,833,1,999,0,nonexistent,no
39,single,no,no,122,1,999,0,nonexistent,no
42,married,yes,no,185,3,999,0,nonexistent,no
36,single,no,no,180,3,999,0,nonexistent,no
41,single,no,no,207,4,999,0,nonexistent,no
25,married,no,no,389,1,999,0,nonexistent,no
31,single,yes,no,75,1,999,0,nonexistent,no
46,single,no,yes,114,2,999,0,nonexistent,no
76,married,no,no,113,1,999,0,nonexistent,no
18,single,yes,no,600,2,999,3,failure,no
44,single,yes,no,931,4,999,0,nonexistent,yes
40,married,no,no,185,1,999,0,nonexistent,no
46,married,yes,no,138,1,999,0,nonexistent,no
36,married,yes,no,131,1,999,0,nonexistent,no
25,single,yes,yes,100,1,999,0,nonexistent,no
48,married,no,no,254,1,999,0,nonexistent,no
33,married,no,no,112,1,999,0,nonexistent,no
33,married,yes,no,15,1,999,0,nonexistent,no
32,married,yes,no,150,1,999,0,nonexistent,no
33,divorced,yes,yes,194,1,999,0,nonexistent,no
54,married,yes,no,420,1,999,0,nonexistent,no
44,married,no,no,241,4,999,0,nonexistent,no
35,single,unknown,unknown,579,2,10,1,success,yes
38,single,no,no,30,2,999,0,nonexistent,no
40,married,no,no,422,2,999,0,nonexistent,no
52,married,yes,no,67,1,999,0,nonexistent,no
34,married,yes,yes,106,1,999,0,nonexistent,no
53,married,yes,no,162,3,999,0,nonexistent,no
52,married,yes,yes,390,2,999,0,nonexistent,no
29,married,no,no,90,1,999,0,nonexistent,no
46,single,no,no,191,3,6,1,success,no
33,divorced,yes,no,180,2,999,0,nonexistent,no
37,married,yes,no,72,1,999,0,nonexistent,no
34,married,no,no,202,1,999,0,nonexistent,no
55,married,no,no,394,2,999,0,nonexistent,no
47,married,yes,yes,362,3,999,0,nonexistent,no
32,married,yes,no,91,2,999,0,nonexistent,no
31,single,yes,yes,350,2,999,0,nonexistent,yes
30,single,no,yes,197,1,999,0,nonexistent,no
32,single,no,no,184,1,9,3,failure,no
59,married,no,no,560,9,999,0,nonexistent,yes
31,single,no,no,735,1,999,0,nonexistent,no
53,single,no,no,933,1,999,0,nonexistent,no
51,married,yes,no,141,11,999,0,nonexistent,no
30,single,yes,no,112,1,999,0,nonexistent,no
44,married,yes,no,63,1,999,0,nonexistent,no
44,divorced,yes,yes,1169,1,999,0,nonexistent,yes
26,single,yes,no,112,5,999,0,nonexistent,no
36,divorced,no,no,115,2,999,0,nonexistent,no
30,married,no,no,308,5,999,0,nonexistent,no
37,married,yes,no,160,1,999,0,nonexistent,no
31,married,no,yes,66,6,999,0,nonexistent,no
29,married,yes,no,148,2,999,0,nonexistent,no
33,single,no,no,125,2,999,0,nonexistent,no
35,married,no,no,243,1,999,0,nonexistent,yes
44,married,no,no,1,1,999,0,nonexistent,no
31,divorced,yes,no,274,2,999,0,nonexistent,no
36,divorced,yes,no,106,3,999,0,nonexistent,no
54,divorced,yes,yes,653,1,999,0,nonexistent,yes
33,single,yes,no,207,4,999,0,nonexistent,no
52,married,no,no,4199,3,999,0,nonexistent,yes
57,married,no,yes,110,3,999,0,nonexistent,no
39,married,yes,no,452,1,999,0,nonexistent,no
57,married,yes,no,78,4,999,0,nonexistent,no
47,married,no,no,157,1,999,0,nonexistent,no
29,married,yes,no,173,3,999,0,nonexistent,yes
28,single,yes,yes,132,5,999,0,nonexistent,no
49,married,no,no,671,2,999,0,nonexistent,no
35,married,yes,no,194,1,4,1,success,yes
37,divorced,yes,yes,211,2,999,0,nonexistent,no
57,married,yes,no,325,1,999,0,nonexistent,no
28,single,no,no,110,2,999,0,nonexistent,no
38,single,no,yes,70,2,999,0,nonexistent,no
42,divorced,yes,no,143,1,999,0,nonexistent,no
54,divorced,yes,no,92,4,999,0,nonexistent,no
40,married,no,no,77,2,999,0,nonexistent,no
59,married,no,no,85,1,999,0,nonexistent,yes
50,married,no,no,144,1,999,0,nonexistent,no
56,married,yes,no,240,1,999,0,nonexistent,no
34,unknown,yes,no,447,2,999,0,nonexistent,no
36,single,no,no,480,1,999,0,nonexistent,yes
33,married,yes,no,52,2,999,0,nonexistent,no
45,married,no,no,1516,2,999,0,nonexistent,no
56,married,yes,no,105,1,999,0,nonexistent,no
45,married,no,no,329,1,999,1,failure,no
59,married,yes,no,511,3,999,1,failure,yes
56,married,yes,no,427,2,999,1,failure,no
41,married,yes,no,102,1,999,0,nonexistent,no
52,divorced,no,yes,86,1,999,0,nonexistent,no
50,married,yes,no,236,1,999,0,nonexistent,no
39,married,yes,yes,90,3,999,0,nonexistent,no
37,divorced,yes,no,217,1,999,0,nonexistent,no
39,married,no,no,78,1,999,0,nonexistent,no
34,single,no,yes,195,1,999,0,nonexistent,no
49,married,yes,no,82,1,999,0,nonexistent,no
37,single,yes,no,58,1,999,0,nonexistent,no
57,married,no,no,49,1,999,0,nonexistent,no
47,married,yes,yes,308,2,999,0,nonexistent,no
27,single,no,yes,118,1,999,0,nonexistent,yes
36,married,no,no,31,1,999,0,nonexistent,no
31,married,no,no,141,5,999,0,nonexistent,no
50,married,yes,no,68,2,999,0,nonexistent,no
33,single,yes,no,230,1,999,0,nonexistent,no
30,married,yes,no,193,2,999,0,nonexistent,no
51,married,yes,no,160,2,999,0,nonexistent,no
32,married,yes,no,130,1,999,0,nonexistent,no
28,married,no,no,387,1,999,0,nonexistent,no
30,married,yes,no,177,2,999,0,nonexistent,no
48,married,no,yes,170,1,999,0,nonexistent,no
40,married,yes,yes,109,5,999,0,nonexistent,no
59,married,yes,no,133,7,999,0,nonexistent,no
35,single,no,no,133,1,999,0,nonexistent,no
40,married,yes,yes,603,5,999,0,nonexistent,no
47,married,no,no,197,3,999,0,nonexistent,no
29,single,yes,no,83,2,999,0,nonexistent,no
37,married,no,no,565,2,999,0,nonexistent,no
38,single,no,no,141,1,999,1,failure,yes
51,divorced,no,no,15,1,999,0,nonexistent,no
56,married,yes,no,665,1,999,0,nonexistent,no
56,married,no,no,242,1,999,0,nonexistent,no
44,single,yes,no,24,1,999,0,nonexistent,no
33,single,yes,no,759,1,3,3,success,yes
27,single,yes,no,274,6,999,0,nonexistent,no
74,married,yes,no,239,3,999,1,failure,no
39,married,yes,no,291,1,999,0,nonexistent,no
24,single,yes,yes,696,1,999,2,failure,no
50,married,yes,yes,163,1,999,0,nonexistent,no
35,married,no,no,1528,2,999,0,nonexistent,yes
41,married,yes,no,53,1,999,1,failure,no
51,married,yes,no,200,2,999,0,nonexistent,no
51,married,yes,no,96,1,999,0,nonexistent,no
31,married,no,yes,15,11,999,0,nonexistent,no
25,divorced,yes,no,214,2,999,0,nonexistent,no
49,married,no,no,63,2,999,0,nonexistent,no
50,married,no,no,128,6,999,0,nonexistent,no
39,married,yes,yes,308,2,999,0,nonexistent,no
41,divorced,no,yes,18,1,999,0,nonexistent,no
35,married,no,no,682,1,999,0,nonexistent,no
32,married,no,yes,280,1,999,0,nonexistent,no
31,married,no,yes,205,1,999,0,nonexistent,no
42,married,no,no,551,1,999,1,failure,yes
22,single,yes,no,345,1,999,0,nonexistent,no
28,married,no,yes,329,1,999,0,nonexistent,no
25,single,no,no,682,3,999,1,failure,yes
37,married,yes,no,623,1,999,0,nonexistent,no
50,married,yes,no,167,2,999,0,nonexistent,no
32,single,yes,no,157,4,999,1,failure,no
30,divorced,no,no,366,2,999,0,nonexistent,no
51,married,yes,no,77,2,999,0,nonexistent,no
29,single,no,no,530,1,999,1,failure,yes
46,divorced,no,no,121,4,999,0,nonexistent,no
40,married,yes,no,160,1,999,0,nonexistent,no
31,single,yes,no,392,4,999,0,nonexistent,no
55,married,yes,no,1136,1,999,0,nonexistent,yes
74,divorced,yes,no,387,1,999,0,nonexistent,yes
56,married,yes,no,120,1,999,0,nonexistent,no
49,married,yes,no,197,1,999,0,nonexistent,no
35,married,no,no,127,8,999,0,nonexistent,no
35,married,yes,no,386,1,999,0,nonexistent,no
46,divorced,yes,no,453,2,999,0,nonexistent,no
30,single,yes,no,531,1,999,1,failure,yes
33,single,yes,yes,553,1,999,0,nonexistent,no
34,single,yes,yes,201,2,6,1,success,no
53,married,yes,no,111,2,999,0,nonexistent,no
35,single,unknown,unknown,332,2,999,0,nonexistent,no
43,married,no,no,189,1,999,0,nonexistent,no
53,married,no,no,139,1,999,0,nonexistent,no
38,married,no,no,89,2,999,0,nonexistent,no
51,divorced,no,no,133,2,999,0,nonexistent,no
34,single,no,no,91,3,999,0,nonexistent,no
43,divorced,no,yes,53,1,999,0,nonexistent,no
37,divorced,no,no,232,1,999,0,nonexistent,no
30,single,yes,yes,126,4,999,0,nonexistent,no
46,married,yes,no,111,1,999,0,nonexistent,no
33,married,yes,yes,140,1,999,0,nonexistent,no
50,unknown,no,no,166,2,999,0,nonexistent,no
57,married,yes,no,64,1,999,0,nonexistent,no
60,married,unknown,unknown,154,5,999,0,nonexistent,no
51,married,yes,yes,239,5,999,0,nonexistent,no
32,single,no,no,188,4,999,0,nonexistent,no
38,married,no,yes,172,6,999,0,nonexistent,no
29,single,no,no,256,2,999,0,nonexistent,no
57,married,yes,no,76,7,1,2,success,no
49,married,no,no,378,1,999,0,nonexistent,yes
47,married,yes,no,226,5,999,0,nonexistent,no
40,divorced,no,no,467,6,999,0,nonexistent,no
35,single,yes,no,200,3,999,0,nonexistent,no
49,married,no,no,177,2,999,0,nonexistent,no
35,divorced,yes,no,56,2,999,0,nonexistent,no
32,divorced,no,no,225,2,999,0,nonexistent,no
70,married,no,no,585,1,6,3,success,yes
40,married,no,no,37,2,999,0,nonexistent,no
34,married,yes,no,139,1,999,0,nonexistent,no
44,married,no,no,8,10,999,0,nonexistent,no
31,married,yes,no,154,1,999,0,nonexistent,no
31,single,no,no,582,4,999,0,nonexistent,no
35,single,no,no,104,1,999,0,nonexistent,no
31,divorced,no,no,244,1,999,0,nonexistent,no
32,single,no,no,221,4,16,1,success,no
29,single,no,no,245,6,999,1,failure,no
29,married,yes,no,281,4,999,1,failure,yes
37,single,yes,no,261,1,999,0,nonexistent,yes
57,married,yes,no,353,3,999,0,nonexistent,no
57,married,no,yes,446,2,999,0,nonexistent,no
34,married,no,no,160,3,999,0,nonexistent,no
29,single,yes,yes,532,1,999,0,nonexistent,no
41,married,no,no,529,1,999,0,nonexistent,no
32,single,no,no,333,1,999,0,nonexistent,no
34,single,yes,no,285,1,999,0,nonexistent,no
38,married,yes,yes,83,4,999,0,nonexistent,no
55,married,yes,no,72,1,999,0,nonexistent,no
37,married,no,no,54,2,999,0,nonexistent,no
44,married,yes,no,87,1,999,0,nonexistent,no
32,married,yes,no,322,1,999,0,nonexistent,yes
42,married,yes,no,347,2,999,0,nonexistent,no
58,married,no,no,84,3,999,0,nonexistent,no
29,single,yes,no,247,1,6,1,success,yes
56,married,no,no,507,2,999,0,nonexistent,no
33,married,yes,no,350,1,999,0,nonexistent,no
35,married,yes,no,201,1,999,0,nonexistent,no
33,married,no,no,463,1,999,0,nonexistent,no
52,married,no,no,149,3,999,0,nonexistent,no
44,married,yes,no,172,3,999,0,nonexistent,no
31,single,yes,no,452,3,999,0,nonexistent,no
37,single,yes,no,44,1,999,0,nonexistent,no
32,single,yes,no,588,1,999,0,nonexistent,no
55,married,no,no,345,1,999,0,nonexistent,no
32,married,no,no,74,1,4,1,success,yes
34,single,no,no,391,1,999,0,nonexistent,yes
40,married,yes,no,255,6,999,0,nonexistent,no
49,married,no,no,1149,2,999,0,nonexistent,yes
25,single,yes,no,109,1,999,0,nonexistent,no
48,single,yes,no,237,5,999,0,nonexistent,no
27,single,no,no,99,2,999,1,failure,no
51,married,no,no,236,2,999,0,nonexistent,no
35,married,yes,no,214,2,999,0,nonexistent,no
38,married,yes,no,26,3,999,0,nonexistent,no
50,single,no,yes,173,8,999,0,nonexistent,no
46,married,yes,no,7,3,999,0,nonexistent,no
46,married,no,no,426,2,999,0,nonexistent,no
32,single,no,yes,21,7,999,0,nonexistent,no
37,single,yes,no,192,6,999,0,nonexistent,no
30,single,yes,no,218,1,999,1,failure,no
33,married,no,yes,78,2,999,0,nonexistent,no
65,married,yes,yes,344,2,12,1,success,yes
53,married,no,no,552,1,999,0,nonexistent,no
34,single,yes,no,115,1,999,0,nonexistent,no
48,single,no,yes,137,2,999,0,nonexistent,no
36,married,no,no,86,4,999,0,nonexistent,no
50,married,no,no,162,1,999,0,nonexistent,no
33,single,no,no,129,2,999,0,nonexistent,no
44,married,no,no,189,1,999,0,nonexistent,no
39,married,yes,no,480,2,999,0,nonexistent,no
36,married,yes,no,159,1,999,0,nonexistent,no
28,married,yes,no,579,1,999,0,nonexistent,no
37,married,yes,no,292,8,999,0,nonexistent,no
30,married,yes,yes,429,2,999,0,nonexistent,no
64,married,no,no,368,1,999,0,nonexistent,yes
37,married,yes,no,1005,5,4,2,success,yes
56,married,yes,no,377,3,999,0,nonexistent,no
46,married,yes,no,466,1,999,0,nonexistent,no
53,married,yes,no,771,1,999,0,nonexistent,no
33,married,no,yes,113,1,6,2,success,no
30,single,no,no,87,2,999,0,nonexistent,no
32,single,yes,no,202,1,999,0,nonexistent,no
37,married,no,no,176,1,999,0,nonexistent,no
53,divorced,no,no,116,1,999,0,nonexistent,no
38,married,no,no,112,1,999,0,nonexistent,no
26,single,no,no,102,1,999,0,nonexistent,no
34,married,yes,yes,19,10,999,0,nonexistent,no
40,single,no,no,244,3,999,0,nonexistent,no
33,single,yes,no,140,10,999,0,nonexistent,no
46,married,yes,no,160,3,999,0,nonexistent,no
38,single,no,no,456,1,999,0,nonexistent,no
36,married,no,no,158,1,999,0,nonexistent,no
47,married,yes,yes,220,2,999,0,nonexistent,no
39,married,no,no,77,2,999,0,nonexistent,no
30,single,yes,no,90,3,999,0,nonexistent,no
31,single,no,no,108,2,999,0,nonexistent,no
45,divorced,no,yes,59,1,999,0,nonexistent,no
24,married,no,no,273,4,999,0,nonexistent,no
42,married,no,no,208,1,999,0,nonexistent,no
57,married,yes,no,450,3,999,0,nonexistent,no
30,single,no,no,222,1,999,0,nonexistent,no
46,married,yes,no,98,6,999,0,nonexistent,no
59,divorced,no,yes,84,6,999,0,nonexistent,no
56,divorced,yes,no,212,1,999,1,failure,no
35,married,yes,no,502,1,999,1,failure,no
40,married,yes,no,173,6,999,1,failure,no
39,married,no,no,171,2,999,1,failure,no
30,married,no,no,118,3,999,0,nonexistent,no
45,married,no,no,172,10,999,0,nonexistent,no
33,married,yes,no,133,2,999,0,nonexistent,no
30,married,yes,no,217,2,999,0,nonexistent,no
29,single,no,yes,48,1,999,0,nonexistent,no
42,divorced,yes,no,643,3,999,0,nonexistent,no
72,married,yes,no,96,2,999,0,nonexistent,no
56,married,no,no,143,2,999,0,nonexistent,no
50,married,no,no,144,1,999,0,nonexistent,no
26,divorced,no,no,437,1,999,0,nonexistent,yes
39,married,no,yes,333,2,999,0,nonexistent,no
51,married,yes,no,203,1,999,0,nonexistent,no
36,married,unknown,unknown,1334,2,999,0,nonexistent,yes
29,single,no,no,125,1,999,0,nonexistent,no
33,married,no,no,127,1,999,0,nonexistent,no
18,single,yes,no,154,1,999,0,nonexistent,no
28,married,no,no,659,2,999,0,nonexistent,yes
45,married,yes,no,175,1,999,0,nonexistent,yes
39,married,yes,yes,298,1,999,0,nonexistent,no
38,married,no,no,277,1,999,0,nonexistent,no
59,married,yes,yes,215,3,999,0,nonexistent,no
43,married,yes,no,197,1,999,0,nonexistent,no
33,married,yes,no,99,3,3,1,success,no
32,single,no,no,74,2,999,2,failure,no
39,married,no,no,233,1,999,0,nonexistent,no
40,married,no,yes,178,1,999,0,nonexistent,no
42,married,yes,no,307,1,7,1,success,yes
42,married,no,no,50,2,999,0,nonexistent,no
33,single,no,no,214,1,999,0,nonexistent,no
39,married,yes,no,222,2,999,1,failure,no
29,single,yes,no,184,3,999,0,nonexistent,no
47,married,yes,no,147,1,999,0,nonexistent,no
39,married,no,no,407,1,999,0,nonexistent,no
29,single,yes,no,142,2,999,0,nonexistent,no
32,married,yes,no,166,1,999,0,nonexistent,no
56,divorced,yes,no,59,1,999,0,nonexistent,no
77,married,yes,no,193,1,3,1,success,yes
29,married,no,no,251,3,999,0,nonexistent,no
32,single,no,no,160,1,999,0,nonexistent,no
32,single,yes,no,89,1,999,0,nonexistent,no
30,married,no,no,200,1,999,1,failure,no
59,married,no,no,25,8,999,0,nonexistent,no
29,single,no,no,132,5,999,0,nonexistent,no
47,married,no,yes,65,3,999,0,nonexistent,no
53,married,unknown,unknown,232,1,999,0,nonexistent,no
52,married,yes,no,184,2,10,1,success,yes
39,married,no,no,216,1,999,0,nonexistent,no
54,married,no,no,77,5,999,0,nonexistent,no
33,single,yes,no,40,1,999,0,nonexistent,no
32,married,no,no,56,1,999,1,failure,no
33,single,yes,no,509,1,999,0,nonexistent,no
42,married,no,no,107,1,999,0,nonexistent,no
33,single,no,no,64,4,999,0,nonexistent,no
31,single,no,no,706,1,999,1,failure,no
42,married,no,no,108,2,999,0,nonexistent,no
36,married,no,no,171,1,999,0,nonexistent,no
45,married,no,no,255,3,999,0,nonexistent,no
42,married,yes,no,87,1,999,0,nonexistent,no
30,married,no,yes,18,1,999,0,nonexistent,no
53,divorced,no,no,82,2,999,0,nonexistent,no
44,single,yes,no,745,4,999,0,nonexistent,yes
37,married,no,yes,106,1,999,0,nonexistent,no
58,married,no,no,292,6,999,1,failure,no
58,married,no,no,234,1,999,0,nonexistent,no
32,married,no,no,154,3,999,1,failure,no
